state,county,fips,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,,POP tot
Kentucky,Butler,21031,4960,1079,6125,80.98%,17.62%,98.60%,RIGHT,12879
Kentucky,Caldwell,21033,4906,1433,6434,76.25%,22.27%,98.52%,RIGHT,12747
Kentucky,Calloway,21035,11352,5797,17457,65.03%,33.21%,98.24%,RIGHT,39001
Kentucky,Campbell,21037,28482,19374,48878,58.27%,39.64%,97.91%,RIGHT,93584
Kentucky,Carlisle,21039,2159,463,2638,81.84%,17.55%,99.39%,RIGHT,4760
Kentucky,Carroll,21041,2954,1116,4136,71.42%,26.98%,98.40%,RIGHT,10631
Kentucky,Carter,21043,8775,2642,11586,75.74%,22.80%,98.54%,RIGHT,26797
Kentucky,Casey,21045,6179,918,7171,86.17%,12.80%,98.97%,RIGHT,16159
Kentucky,Christian,21047,15080,8296,23863,63.19%,34.77%,97.96%,RIGHT,70461
Kentucky,Clark,21049,11811,6004,18139,65.11%,33.10%,98.21%,RIGHT,36263
Kentucky,Clay,21051,6677,831,7591,87.96%,10.95%,98.91%,RIGHT,19901
Kentucky,Clinton,21053,4280,603,4932,86.78%,12.23%,99.01%,RIGHT,10218
Kentucky,Crittenden,21055,3451,731,4242,81.35%,17.23%,98.59%,RIGHT,8806
Kentucky,Cumberland,21057,2769,508,3309,83.68%,15.35%,99.03%,RIGHT,6614
Kentucky,Daviess,21059,31025,17286,49287,62.95%,35.07%,98.02%,RIGHT,101511
Kentucky,Edmonson,21061,4828,1227,6132,78.73%,20.01%,98.74%,RIGHT,12150
Kentucky,Elliott,21063,2246,712,2995,74.99%,23.77%,98.76%,RIGHT,7517
Kentucky,Estill,21065,5100,1355,6540,77.98%,20.72%,98.70%,RIGHT,14106
Kentucky,Fayette,21067,58860,90600,152912,38.49%,59.25%,97.74%,LEFT,323152
Kentucky,Fleming,21069,5534,1474,7068,78.30%,20.85%,99.15%,RIGHT,14581
Kentucky,Floyd,21071,12250,3884,16353,74.91%,23.75%,98.66%,RIGHT,35589
Kentucky,Franklin,21073,12900,12652,26072,49.48%,48.53%,98.01%,RIGHT,50991
Kentucky,Fulton,21075,1606,794,2426,66.20%,32.73%,98.93%,RIGHT,5969
Kentucky,Gallatin,21077,2955,822,3849,76.77%,21.36%,98.13%,RIGHT,8869
Kentucky,Garrard,21079,6754,1830,8706,77.58%,21.02%,98.60%,RIGHT,17666
Kentucky,Grant,21081,8725,2205,11108,78.55%,19.85%,98.40%,RIGHT,25069
Kentucky,Graves,21083,13206,3560,17019,77.60%,20.92%,98.51%,RIGHT,37266
Kentucky,Grayson,21085,9453,2400,11985,78.87%,20.03%,98.90%,RIGHT,26427
Kentucky,Green,21087,4838,920,5812,83.24%,15.83%,99.07%,RIGHT,10941
Kentucky,Greenup,21089,13064,4873,18176,71.88%,26.81%,98.69%,RIGHT,35098
Kentucky,Hancock,21091,3145,1351,4587,68.56%,29.45%,98.02%,RIGHT,8722
Kentucky,Hardin,21093,29832,18101,48941,60.96%,36.99%,97.94%,RIGHT,110958
Kentucky,Harlan,21095,9367,1494,10971,85.38%,13.62%,99.00%,RIGHT,26010
Kentucky,Harrison,21097,6334,2400,8859,71.50%,27.09%,98.59%,RIGHT,18886
Kentucky,Hart,21099,6345,1908,8370,75.81%,22.80%,98.60%,RIGHT,19035
Kentucky,Henderson,21101,12730,7639,20697,61.51%,36.91%,98.42%,RIGHT,45210
Kentucky,Henry,21103,5843,2142,8110,72.05%,26.41%,98.46%,RIGHT,16126
Kentucky,Hickman,21105,1714,458,2199,77.94%,20.83%,98.77%,RIGHT,4380
Kentucky,Hopkins,21107,15757,5439,21512,73.25%,25.28%,98.53%,RIGHT,44686
Kentucky,Jackson,21109,5453,605,6113,89.20%,9.90%,99.10%,RIGHT,13329
Kentucky,Jefferson,21111,150646,228358,386629,38.96%,59.06%,98.03%,LEFT,766757
Kentucky,Jessamine,21113,17096,8567,26280,65.05%,32.60%,97.65%,RIGHT,54115
Kentucky,Johnson,21115,8450,1608,10192,82.91%,15.78%,98.69%,RIGHT,22188
Kentucky,Kenton,21117,48129,32271,82198,58.55%,39.26%,97.81%,RIGHT,166998
Kentucky,Knott,21119,4780,1412,6252,76.46%,22.58%,99.04%,RIGHT,14806
Kentucky,Knox,21121,11012,2114,13273,82.97%,15.93%,98.89%,RIGHT,31145
Kentucky,Larue,21123,5685,1504,7301,77.87%,20.60%,98.47%,RIGHT,14398
Kentucky,Laurel,21125,23237,4475,28111,82.66%,15.92%,98.58%,RIGHT,60813
Kentucky,Lawrence,21127,5633,1238,6955,80.99%,17.80%,98.79%,RIGHT,15317
Kentucky,Lee,21129,2273,481,2801,81.15%,17.17%,98.32%,RIGHT,7403
Kentucky,Leslie,21131,4321,446,4813,89.78%,9.27%,99.04%,RIGHT,9877
Kentucky,Letcher,21133,7226,1799,9135,79.10%,19.69%,98.80%,RIGHT,21553
Kentucky,Lewis,21135,4986,823,5883,84.75%,13.99%,98.74%,RIGHT,13275
Kentucky,Lincoln,21137,8489,2254,10914,77.78%,20.65%,98.43%,RIGHT,24549
Kentucky,Livingston,21139,4010,939,5004,80.14%,18.76%,98.90%,RIGHT,9194
Kentucky,Logan,21141,9067,3094,12350,73.42%,25.05%,98.47%,RIGHT,27102
Kentucky,Lyon,21143,3100,1092,4228,73.32%,25.83%,99.15%,RIGHT,8210
Kentucky,McCracken,21145,21820,11195,33549,65.04%,33.37%,98.41%,RIGHT,65418
Kentucky,McCreary,21147,5664,725,6438,87.98%,11.26%,99.24%,RIGHT,17231
Kentucky,McLean,21149,3633,1074,4782,75.97%,22.46%,98.43%,RIGHT,9207
Kentucky,Madison,21151,27356,15581,43957,62.23%,35.45%,97.68%,RIGHT,92987
Kentucky,Magoffin,21153,4174,1214,5447,76.63%,22.29%,98.92%,RIGHT,12161
Kentucky,Marion,21155,6113,2722,8928,68.47%,30.49%,98.96%,RIGHT,19273
Kentucky,Marshall,21157,13297,4071,17603,75.54%,23.13%,98.67%,RIGHT,31100
Kentucky,Martin,21159,3496,403,3936,88.82%,10.24%,99.06%,RIGHT,11195
Kentucky,Mason,21161,5477,2362,7958,68.82%,29.68%,98.50%,RIGHT,17070
Kentucky,Meade,21163,10185,3632,14113,72.17%,25.74%,97.90%,RIGHT,28572
Kentucky,Menifee,21165,2311,750,3102,74.50%,24.18%,98.68%,RIGHT,6489
Kentucky,Mercer,21167,8506,3033,11735,72.48%,25.85%,98.33%,RIGHT,21933
Kentucky,Metcalfe,21169,3959,975,5012,78.99%,19.45%,98.44%,RIGHT,10071
Kentucky,Monroe,21171,4628,657,5330,86.83%,12.33%,99.16%,RIGHT,10650
Kentucky,Montgomery,21173,8993,3630,12842,70.03%,28.27%,98.29%,RIGHT,28157
Kentucky,Morgan,21175,4301,1175,5544,77.58%,21.19%,98.77%,RIGHT,13309
Kentucky,Muhlenberg,21177,10497,3545,14235,73.74%,24.90%,98.64%,RIGHT,30622
Kentucky,Nelson,21179,15703,7188,23256,67.52%,30.91%,98.43%,RIGHT,46233
Kentucky,Nicholas,21181,2408,955,3396,70.91%,28.12%,99.03%,RIGHT,7269
Kentucky,Ohio,21183,8582,2404,11129,77.11%,21.60%,98.72%,RIGHT,23994
Kentucky,Oldham,21185,22654,14505,37976,59.65%,38.20%,97.85%,RIGHT,66799
Kentucky,Owen,21187,4292,1098,5458,78.64%,20.12%,98.75%,RIGHT,10901
Kentucky,Owsley,21189,1671,216,1896,88.13%,11.39%,99.53%,RIGHT,4415
Kentucky,Pendleton,21191,5515,1322,6925,79.64%,19.09%,98.73%,RIGHT,14590
Kentucky,Perry,21193,8129,2356,10626,76.50%,22.17%,98.67%,RIGHT,25758
Kentucky,Pike,21195,20284,4866,25395,79.87%,19.16%,99.04%,RIGHT,57876
Kentucky,Powell,21197,4041,1367,5505,73.41%,24.83%,98.24%,RIGHT,12359
Kentucky,Pulaski,21199,25442,5666,31557,80.62%,17.95%,98.58%,RIGHT,64979
Kentucky,Robertson,21201,884,253,1146,77.14%,22.08%,99.21%,RIGHT,2108
Kentucky,Rockcastle,21203,6577,1134,7784,84.49%,14.57%,99.06%,RIGHT,16695
Kentucky,Rowan,21205,5994,3880,10065,59.55%,38.55%,98.10%,RIGHT,24460
Kentucky,Russell,21207,7519,1331,8955,83.96%,14.86%,98.83%,RIGHT,17923
Kentucky,Scott,21209,17767,10567,28969,61.33%,36.48%,97.81%,RIGHT,57004
Kentucky,Shelby,21211,15055,8077,23550,63.93%,34.30%,98.23%,RIGHT,49024
Kentucky,Simpson,21213,5888,2681,8732,67.43%,30.70%,98.13%,RIGHT,18572
Kentucky,Spencer,21215,8737,2530,11433,76.42%,22.13%,98.55%,RIGHT,19351
Kentucky,Taylor,21217,9376,2963,12517,74.91%,23.67%,98.58%,RIGHT,25769
Kentucky,Todd,21219,4062,1205,5363,75.74%,22.47%,98.21%,RIGHT,12294
Kentucky,Trigg,21221,5487,1791,7376,74.39%,24.28%,98.67%,RIGHT,14651
Kentucky,Trimble,21223,3227,1012,4320,74.70%,23.43%,98.13%,RIGHT,8471
Kentucky,Union,21225,4965,1529,6577,75.49%,23.25%,98.74%,RIGHT,14381
Kentucky,Warren,21227,31791,22479,55401,57.38%,40.58%,97.96%,RIGHT,132896
Kentucky,Washington,21229,4482,1644,6225,72.00%,26.41%,98.41%,RIGHT,12095
Kentucky,Wayne,21231,7430,1700,9240,80.41%,18.40%,98.81%,RIGHT,20333
Kentucky,Webster,21233,4506,1412,5993,75.19%,23.56%,98.75%,RIGHT,12942
Kentucky,Whitley,21235,12567,2552,15356,81.84%,16.62%,98.46%,RIGHT,36264
Kentucky,Wolfe,21237,2097,839,2979,70.39%,28.16%,98.56%,RIGHT,7157
Kentucky,Woodford,21239,8362,6530,15211,54.97%,42.93%,97.90%,RIGHT,26734
Louisiana,Acadia,22001,22596,5443,28425,79.49%,19.15%,98.64%,RIGHT,62045
Louisiana,Allen,22003,7574,2108,9810,77.21%,21.49%,98.70%,RIGHT,25627
Louisiana,Ascension,22005,40687,20399,62325,65.28%,32.73%,98.01%,RIGHT,126604
Louisiana,Assumption,22007,7271,3833,11235,64.72%,34.12%,98.83%,RIGHT,21891
Louisiana,Avoyelles,22009,12028,4979,17292,69.56%,28.79%,98.35%,RIGHT,40144
Louisiana,Beauregard,22011,13575,2542,16357,82.99%,15.54%,98.53%,RIGHT,37497
Louisiana,Bienville,22013,3891,3067,7050,55.19%,43.50%,98.70%,RIGHT,13241
Louisiana,Bossier,22015,38074,15662,54655,69.66%,28.66%,98.32%,RIGHT,127039
Louisiana,Caddo,22017,48021,55110,104912,45.77%,52.53%,98.30%,LEFT,240204
Louisiana,Calcasieu,22019,55066,25982,82663,66.62%,31.43%,98.05%,RIGHT,203436
Louisiana,Caldwell,22021,3976,745,4762,83.49%,15.64%,99.14%,RIGHT,9918
Louisiana,Cameron,22023,3671,324,4039,90.89%,8.02%,98.91%,RIGHT,6973
Louisiana,Catahoula,22025,3541,1269,4858,72.89%,26.12%,99.01%,RIGHT,9494
Louisiana,Claiborne,22027,3770,2731,6580,57.29%,41.50%,98.80%,RIGHT,15670
Louisiana,Concordia,22029,5550,3177,8828,62.87%,35.99%,98.86%,RIGHT,19259
Louisiana,De Soto,22031,9112,5457,14736,61.83%,37.03%,98.87%,RIGHT,27463
Louisiana,East Baton Rouge,22033,88420,115577,208182,42.47%,55.52%,97.99%,LEFT,440059
Louisiana,East Carroll,22035,1080,1900,3036,35.57%,62.58%,98.16%,LEFT,6861
Louisiana,East Feliciana,22037,6064,4280,10509,57.70%,40.73%,98.43%,RIGHT,19135
Louisiana,Evangeline,22039,11053,4158,15412,71.72%,26.98%,98.70%,RIGHT,33395
Louisiana,Franklin,22041,6970,2658,9720,71.71%,27.35%,99.05%,RIGHT,20015
Louisiana,Grant,22043,8117,1157,9392,86.42%,12.32%,98.74%,RIGHT,22389
Louisiana,Iberia,22045,21251,11027,32713,64.96%,33.71%,98.67%,RIGHT,69830
Louisiana,Iberville,22047,7893,8514,16719,47.21%,50.92%,98.13%,LEFT,32511
Louisiana,Jackson,22049,5394,2143,7632,70.68%,28.08%,98.76%,RIGHT,15744
Louisiana,Jefferson,22051,105949,84477,193733,54.69%,43.60%,98.29%,RIGHT,432493
Louisiana,Jefferson Davis,22053,11423,3208,14841,76.97%,21.62%,98.59%,RIGHT,31368
Louisiana,Lafayette,22055,72519,39685,114521,63.32%,34.65%,97.98%,RIGHT,244390
Louisiana,Lafourche,22057,36024,8672,45388,79.37%,19.11%,98.48%,RIGHT,97614
Louisiana,LaSalle,22059,6378,638,7077,90.12%,9.02%,99.14%,RIGHT,14892
Louisiana,Lincoln,22061,11311,7559,19275,58.68%,39.22%,97.90%,RIGHT,46742
Louisiana,Livingston,22063,54877,9249,65230,84.13%,14.18%,98.31%,RIGHT,140789
Louisiana,Madison,22065,1930,2654,4670,41.33%,56.83%,98.16%,LEFT,10951
Louisiana,Morehouse,22067,6510,4946,11574,56.25%,42.73%,98.98%,RIGHT,24874
Louisiana,Natchitoches,22069,9358,6896,16554,56.53%,41.66%,98.19%,RIGHT,38158
Louisiana,Orleans,22071,26664,147854,177819,15.00%,83.15%,98.14%,LEFT,390144
Louisiana,Ouachita,22073,42255,25913,69166,61.09%,37.46%,98.56%,RIGHT,153279
Louisiana,Plaquemines,22075,7412,3414,11014,67.30%,31.00%,98.29%,RIGHT,23197
Louisiana,Pointe Coupee,22077,7503,4683,12371,60.65%,37.85%,98.50%,RIGHT,21730
Louisiana,Rapides,22079,38347,19475,58865,65.14%,33.08%,98.23%,RIGHT,129648
Louisiana,Red River,22081,2413,1644,4132,58.40%,39.79%,98.18%,RIGHT,8442
Louisiana,Richland,22083,6607,3225,9940,66.47%,32.44%,98.91%,RIGHT,20122
Louisiana,Sabine,22085,8776,1731,10596,82.82%,16.34%,99.16%,RIGHT,23884
Louisiana,St. Bernard,22087,11179,6151,17650,63.34%,34.85%,98.19%,RIGHT,47244
Louisiana,St. Charles,22089,18233,9800,28517,63.94%,34.37%,98.30%,RIGHT,53100
Louisiana,St. Helena,22091,2714,3346,6158,44.07%,54.34%,98.41%,LEFT,10132
Louisiana,St. James,22093,5954,6510,12590,47.29%,51.71%,99.00%,LEFT,21096
Louisiana,St. John the Baptist,22095,7538,13582,21432,35.17%,63.37%,98.54%,LEFT,42837
Louisiana,St. Landry,22097,23171,17372,41154,56.30%,42.21%,98.52%,RIGHT,82124
Louisiana,St. Martin,22099,18203,8439,27038,67.32%,31.21%,98.54%,RIGHT,53431
Louisiana,St. Mary,22101,14811,8055,23186,63.88%,34.74%,98.62%,RIGHT,49348
Louisiana,St. Tammany,22103,99666,37746,140110,71.13%,26.94%,98.07%,RIGHT,260419
Louisiana,Tangipahoa,22105,37806,18887,57661,65.57%,32.76%,98.32%,RIGHT,134758
Louisiana,Tensas,22107,1197,1329,2554,46.87%,52.04%,98.90%,LEFT,4334
Louisiana,Terrebonne,22109,34339,11198,46240,74.26%,24.22%,98.48%,RIGHT,110461
Louisiana,Union,22111,8407,2654,11201,75.06%,23.69%,98.75%,RIGHT,22108
Louisiana,Vermilion,22113,21930,5009,27324,80.26%,18.33%,98.59%,RIGHT,59511
Louisiana,Vernon,22115,14107,2898,17268,81.69%,16.78%,98.48%,RIGHT,47429
Louisiana,Washington,22117,13307,5970,19513,68.20%,30.59%,98.79%,RIGHT,46194
Louisiana,Webster,22119,11830,6172,18216,64.94%,33.88%,98.83%,RIGHT,38340
Louisiana,West Baton Rouge,22121,7684,6200,14097,54.51%,43.98%,98.49%,RIGHT,26465
Louisiana,West Carroll,22123,4317,710,5052,85.45%,14.05%,99.51%,RIGHT,10830
Louisiana,West Feliciana,22125,3863,2298,6268,61.63%,36.66%,98.29%,RIGHT,15568
Louisiana,Winn,22127,4619,1543,6225,74.20%,24.79%,98.99%,RIGHT,13904
Maine,Androscoggin,23001,29268,27617,58796,49.78%,46.97%,96.75%,RIGHT,108277
Maine,Aroostook,23003,22071,14884,37807,58.38%,39.37%,97.75%,RIGHT,67055
Maine,Cumberland,23005,59584,128759,194180,30.68%,66.31%,96.99%,LEFT,295003
Maine,Franklin,23007,8737,8038,17433,50.12%,46.11%,96.23%,RIGHT,30199
Maine,Hancock,23009,14975,19363,35380,42.33%,54.73%,97.05%,LEFT,54987
Maine,Kennebec,23011,34721,34902,71899,48.29%,48.54%,96.83%,LEFT,122302
Maine,Knox,23013,9982,15110,25734,38.79%,58.72%,97.51%,LEFT,39772
Maine,Lincoln,23015,10256,12684,23617,43.43%,53.71%,97.13%,LEFT,34634
Maine,Oxford,23017,17539,14603,33205,52.82%,43.98%,96.80%,RIGHT,57975
Maine,Penobscot,23019,44477,37563,84948,52.36%,44.22%,96.58%,RIGHT,152148
Maine,Piscataquis,23021,6143,3517,9918,61.94%,35.46%,97.40%,RIGHT,16785
Maine,Sagadahoc,23023,9755,13528,24038,40.58%,56.28%,96.86%,LEFT,35856
Maine,Somerset,23025,16471,10136,27367,60.19%,37.04%,97.22%,RIGHT,50484
Maine,Waldo,23027,11477,12632,24956,45.99%,50.62%,96.61%,LEFT,39715
Maine,Washington,23029,10173,6752,17332,58.69%,38.96%,97.65%,RIGHT,31379
Maine,York,23031,54817,71189,129818,42.23%,54.84%,97.06%,LEFT,207641
Maryland,Allegany,24001,20886,9158,30511,68.45%,30.02%,98.47%,RIGHT,70416
Maryland,Anne Arundel,24003,127821,172823,306924,41.65%,56.31%,97.95%,LEFT,579234
Maryland,Baltimore,24005,146202,258409,411906,35.49%,62.73%,98.23%,LEFT,827370
Maryland,Calvert,24009,25346,22587,48832,51.90%,46.25%,98.16%,RIGHT,92525
Maryland,Caroline,24011,10283,5095,15729,65.38%,32.39%,97.77%,RIGHT,33406
Maryland,Carroll,24013,60218,36456,99408,60.58%,36.67%,97.25%,RIGHT,168447
Maryland,Cecil,24015,29439,16809,47273,62.27%,35.56%,97.83%,RIGHT,102855
Maryland,Charles,24017,25579,62171,89063,28.72%,69.81%,98.53%,LEFT,163257
Maryland,Dorchester,24019,8764,6857,15934,55.00%,43.03%,98.04%,RIGHT,31929
Maryland,Frederick,24021,63682,77675,144568,44.05%,53.73%,97.78%,LEFT,259547
Maryland,Garrett,24023,12002,3281,15579,77.04%,21.06%,98.10%,RIGHT,29014
Maryland,Harford,24025,80930,63095,147221,54.97%,42.86%,97.83%,RIGHT,255441
Maryland,Howard,24027,48390,129433,181324,26.69%,71.38%,98.07%,LEFT,325690
Maryland,Kent,24029,5195,5329,10740,48.37%,49.62%,97.99%,LEFT,19422
Maryland,Montgomery,24031,101222,419569,529569,19.11%,79.23%,98.34%,LEFT,1050688
Maryland,Prince George's,24033,37090,379208,422851,8.77%,89.68%,98.45%,LEFT,909327
Maryland,Queen Anne's,24035,18741,10709,30079,62.31%,35.60%,97.91%,RIGHT,50381
Maryland,St. Mary's,24037,30826,23138,55339,55.70%,41.81%,97.52%,RIGHT,113510
Maryland,Somerset,24039,5739,4241,10117,56.73%,41.92%,98.65%,RIGHT,25616
Maryland,Talbot,24041,10946,11062,22400,48.87%,49.38%,98.25%,LEFT,37181
Maryland,Washington,24043,40224,26044,67510,59.58%,38.58%,98.16%,RIGHT,151049
Maryland,Wicomico,24045,22944,22054,45975,49.91%,47.97%,97.87%,RIGHT,103609
Maryland,Worcester,24047,18571,12560,31567,58.83%,39.79%,98.62%,RIGHT,52276
Maryland,Baltimore city,24510,25374,207260,236189,10.74%,87.75%,98.49%,LEFT,593490
Massachusetts,Barnstable,25001,55311,91994,150335,36.79%,61.19%,97.98%,LEFT,212990
Massachusetts,Berkshire,25003,18064,51705,71375,25.31%,72.44%,97.75%,LEFT,124944
Massachusetts,Bristol,25005,119872,153377,279279,42.92%,54.92%,97.84%,LEFT,565217
Massachusetts,Dukes,25007,2631,9914,12798,20.56%,77.47%,98.02%,LEFT,17332
Massachusetts,Essex,25009,144837,267198,421210,34.39%,63.44%,97.82%,LEFT,789034
Massachusetts,Franklin,25011,11201,30030,42459,26.38%,70.73%,97.11%,LEFT,70180
Massachusetts,Hampden,25013,87318,125948,218177,40.02%,57.73%,97.75%,LEFT,466372
Massachusetts,Hampshire,25015,22281,63362,87852,25.36%,72.12%,97.49%,LEFT,160830
Massachusetts,Middlesex,25017,226956,617196,863628,26.28%,71.47%,97.74%,LEFT,1611699
Massachusetts,Nantucket,25019,1914,5241,7306,26.20%,71.74%,97.93%,LEFT,11399
Massachusetts,Norfolk,25021,125294,273312,407756,30.73%,67.03%,97.76%,LEFT,706775
Massachusetts,Plymouth,25023,121227,173630,301812,40.17%,57.53%,97.70%,LEFT,521202
Massachusetts,Suffolk,25025,58613,270522,335462,17.47%,80.64%,98.11%,LEFT,803907
Massachusetts,Worcester,25027,171683,248773,432024,39.74%,57.58%,97.32%,LEFT,830622
Michigan,Alcona,26001,4848,2142,7063,68.64%,30.33%,98.97%,RIGHT,10405
Michigan,Alger,26003,3014,2053,5135,58.70%,39.98%,98.68%,RIGHT,9108
Michigan,Allegan,26005,41392,24449,67195,61.60%,36.39%,97.98%,RIGHT,118081
Michigan,Alpena,26007,10686,6000,16966,62.98%,35.36%,98.35%,RIGHT,28405
Michigan,Antrim,26009,9748,5960,15969,61.04%,37.32%,98.37%,RIGHT,23324
Michigan,Arenac,26011,5928,2774,8831,67.13%,31.41%,98.54%,RIGHT,14883
Michigan,Baraga,26013,2512,1478,4036,62.24%,36.62%,98.86%,RIGHT,8209
Michigan,Barry,26015,23471,11797,35905,65.37%,32.86%,98.23%,RIGHT,61550
Michigan,Bay,26017,33125,26151,60253,54.98%,43.40%,98.38%,RIGHT,103126
Michigan,Benzie,26019,6601,5480,12260,53.84%,44.70%,98.54%,RIGHT,17766
Michigan,Berrien,26021,43519,37438,82379,52.83%,45.45%,98.27%,RIGHT,153401
Michigan,Branch,26023,14064,6159,20536,68.48%,29.99%,98.48%,RIGHT,43517
Michigan,Calhoun,26025,36221,28877,66276,54.65%,43.57%,98.22%,RIGHT,134159
Michigan,Cass,26027,16699,9130,26242,63.63%,34.79%,98.43%,RIGHT,51787
Michigan,Charlevoix,26029,9841,6939,17000,57.89%,40.82%,98.71%,RIGHT,26143
Michigan,Cheboygan,26031,10186,5437,15868,64.19%,34.26%,98.46%,RIGHT,25276
Michigan,Chippewa,26033,10681,6648,17671,60.44%,37.62%,98.06%,RIGHT,37349
Michigan,Clare,26035,10861,5199,16281,66.71%,31.93%,98.64%,RIGHT,30950
Michigan,Clinton,26037,25098,21968,47910,52.39%,45.85%,98.24%,RIGHT,79595
Michigan,Crawford,26039,5087,2672,7861,64.71%,33.99%,98.70%,RIGHT,14029
Michigan,Delta,26041,13207,7606,21156,62.43%,35.95%,98.38%,RIGHT,35784
Michigan,Dickinson,26043,9617,4744,14589,65.92%,32.52%,98.44%,RIGHT,25239
Michigan,Eaton,26045,31798,31299,64454,49.33%,48.56%,97.89%,RIGHT,110268
Michigan,Emmet,26047,12135,9662,22176,54.72%,43.57%,98.29%,RIGHT,33415
Michigan,Genesee,26049,98714,119390,221781,44.51%,53.83%,98.34%,LEFT,405813
Michigan,Gladwin,26051,9893,4524,14603,67.75%,30.98%,98.73%,RIGHT,25449
Michigan,Gogebic,26053,4600,3570,8276,55.58%,43.14%,98.72%,RIGHT,13975
Michigan,Grand Traverse,26055,30502,28683,60227,50.65%,47.62%,98.27%,RIGHT,93088
Michigan,Gratiot,26057,12102,6693,19148,63.20%,34.95%,98.16%,RIGHT,40711
Michigan,Hillsdale,26059,17037,5883,23288,73.16%,25.26%,98.42%,RIGHT,45605
Michigan,Houghton,26061,10378,7750,18533,56.00%,41.82%,97.81%,RIGHT,35684
Michigan,Huron,26063,12731,5490,18452,69.00%,29.75%,98.75%,RIGHT,30981
Michigan,Ingham,26065,47639,94212,144788,32.90%,65.07%,97.97%,LEFT,292406
Michigan,Ionia,26067,20657,10901,32205,64.14%,33.85%,97.99%,RIGHT,64697
Michigan,Iosco,26069,9759,5373,15387,63.42%,34.92%,98.34%,RIGHT,25127
Michigan,Iron,26071,4216,2493,6795,62.05%,36.69%,98.73%,RIGHT,11066
Michigan,Isabella,26073,14815,14072,29409,50.38%,47.85%,98.23%,RIGHT,69872
Michigan,Jackson,26075,47372,31995,81014,58.47%,39.49%,97.97%,RIGHT,158510
Michigan,Kalamazoo,26077,56823,83686,143376,39.63%,58.37%,98.00%,LEFT,265066
Michigan,Kalkaska,26079,7436,3002,10630,69.95%,28.24%,98.19%,RIGHT,18038
Michigan,Kent,26081,165741,187915,360839,45.93%,52.08%,98.01%,LEFT,656955
Michigan,Keweenaw,26083,862,672,1557,55.36%,43.16%,98.52%,RIGHT,2116
Michigan,Lake,26085,3946,2288,6332,62.32%,36.13%,98.45%,RIGHT,11853
Michigan,Lapeer,26087,35482,16367,52640,67.41%,31.09%,98.50%,RIGHT,87607
Michigan,Leelanau,26089,7916,8795,16933,46.75%,51.94%,98.69%,LEFT,21761
Michigan,Lenawee,26091,31541,20918,53452,59.01%,39.13%,98.14%,RIGHT,98451
Michigan,Livingston,26093,76982,48220,127166,60.54%,37.92%,98.46%,RIGHT,191995
Michigan,Luce,26095,2109,842,3001,70.28%,28.06%,98.33%,RIGHT,6229
Michigan,Mackinac,26097,4304,2632,7015,61.35%,37.52%,98.87%,RIGHT,10799
Michigan,Macomb,26099,263863,223952,494219,53.39%,45.31%,98.70%,RIGHT,873972
Michigan,Manistee,26101,8321,6107,14654,56.78%,41.67%,98.46%,RIGHT,24558
Michigan,Marquette,26103,16286,20465,37458,43.48%,54.63%,98.11%,LEFT,66699
Michigan,Mason,26105,10207,6802,17249,59.17%,39.43%,98.61%,RIGHT,29144
Michigan,Mecosta,26107,13267,7375,21081,62.93%,34.98%,97.92%,RIGHT,43453
Michigan,Menominee,26109,8117,4316,12621,64.31%,34.20%,98.51%,RIGHT,22780
Michigan,Midland,26111,27675,20493,49175,56.28%,41.67%,97.95%,RIGHT,83156
Michigan,Missaukee,26113,6648,1967,8755,75.93%,22.47%,98.40%,RIGHT,15118
Michigan,Monroe,26115,52710,32975,87148,60.48%,37.84%,98.32%,RIGHT,150500
Michigan,Montcalm,26117,21815,9703,32086,67.99%,30.24%,98.23%,RIGHT,63888
Michigan,Montmorency,26119,4171,1628,5863,71.14%,27.77%,98.91%,RIGHT,9328
Michigan,Muskegon,26121,45133,45643,92435,48.83%,49.38%,98.21%,LEFT,173566
Michigan,Newaygo,26123,18857,7873,27156,69.44%,28.99%,98.43%,RIGHT,48980
Michigan,Oakland,26125,325971,434148,771991,42.22%,56.24%,98.46%,LEFT,1257584
Michigan,Oceana,26127,8892,4944,14080,63.15%,35.11%,98.27%,RIGHT,26467
Michigan,Ogemaw,26129,8253,3475,11907,69.31%,29.18%,98.50%,RIGHT,20997
Michigan,Ontonagon,26131,2358,1391,3810,61.89%,36.51%,98.40%,RIGHT,5720
Michigan,Osceola,26133,8928,3214,12340,72.35%,26.05%,98.40%,RIGHT,23460
Michigan,Oscoda,26135,3466,1342,4874,71.11%,27.53%,98.65%,RIGHT,8241
Michigan,Otsego,26137,9779,4743,14756,66.27%,32.14%,98.41%,RIGHT,24668
Michigan,Ottawa,26139,100913,64705,168627,59.84%,38.37%,98.22%,RIGHT,291830
Michigan,Presque Isle,26141,5342,2911,8355,63.94%,34.84%,98.78%,RIGHT,12592
Michigan,Roscommon,26143,9670,5166,15018,64.39%,34.40%,98.79%,RIGHT,24019
Michigan,Saginaw,26145,50785,51088,103347,49.14%,49.43%,98.57%,LEFT,190539
Michigan,St. Clair,26147,59185,31363,92063,64.29%,34.07%,98.35%,RIGHT,159128
Michigan,St. Joseph,26149,18127,9262,27981,64.78%,33.10%,97.88%,RIGHT,60964
Michigan,Sanilac,26151,16194,5966,22446,72.15%,26.58%,98.73%,RIGHT,41170
