state,county,fips,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,majority,POP tot
Kansas,Scott,20171,1991,290,2322,85.75%,12.49%,98.23%,RIGHT,4823
Kansas,Sedgwick,20173,117653,90820,213552,55.09%,42.53%,97.62%,RIGHT,516042
Kansas,Seward,20175,3285,1736,5099,64.42%,34.05%,98.47%,RIGHT,21428
Kansas,Shawnee,20177,39890,42032,84061,47.45%,50.00%,97.46%,LEFT,176875
Kansas,Sheridan,20179,1237,144,1397,88.55%,10.31%,98.85%,RIGHT,2521
Kansas,Sherman,20181,2222,386,2673,83.13%,14.44%,97.57%,RIGHT,5917
Kansas,Smith,20183,1734,328,2092,82.89%,15.68%,98.57%,RIGHT,3583
Kansas,Stafford,20185,1631,355,2017,80.86%,17.60%,98.46%,RIGHT,4156
Kansas,Stanton,20187,607,147,767,79.14%,19.17%,98.31%,RIGHT,2006
Kansas,Stevens,20189,1731,233,1997,86.68%,11.67%,98.35%,RIGHT,5485
Kansas,Sumner,20191,7998,2551,10779,74.20%,23.67%,97.87%,RIGHT,22836
Kansas,Thomas,20193,3106,622,3794,81.87%,16.39%,98.26%,RIGHT,7777
Kansas,Trego,20195,1341,238,1603,83.66%,14.85%,98.50%,RIGHT,2803
Kansas,Wabaunsee,20197,2813,956,3861,72.86%,24.76%,97.62%,RIGHT,6931
Kansas,Wallace,20199,762,44,817,93.27%,5.39%,98.65%,RIGHT,1518
Kansas,Washington,20201,2332,467,2843,82.03%,16.43%,98.45%,RIGHT,5406
Kansas,Wichita,20203,803,147,961,83.56%,15.30%,98.86%,RIGHT,2119
Kansas,Wilson,20205,3111,711,3899,79.79%,18.24%,98.03%,RIGHT,8525
Kansas,Woodson,20207,1189,283,1495,79.53%,18.93%,98.46%,RIGHT,3138
Kansas,Wyandotte,20209,18512,35566,55107,33.59%,64.54%,98.13%,LEFT,165429
