state,county,fips,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,majority,POP tot
Ohio,Knox,39083,22340,8589,31459,71.01%,27.30%,98.32%,RIGHT,62322
Ohio,Lake,39085,73278,55514,130782,56.03%,42.45%,98.48%,RIGHT,230149
Ohio,Lawrence,39087,20306,7489,28123,72.20%,26.63%,98.83%,RIGHT,59463
Ohio,Licking,39089,59514,33055,94396,63.05%,35.02%,98.06%,RIGHT,176862
Ohio,Logan,39091,17964,5055,23409,76.74%,21.59%,98.33%,RIGHT,45672
Ohio,Lorain,39093,79520,75667,157768,50.40%,47.96%,98.36%,RIGHT,309833
Ohio,Lucas,39095,81763,115411,200559,40.77%,57.54%,98.31%,LEFT,428348
Ohio,Madison,39097,13835,5698,19887,69.57%,28.65%,98.22%,RIGHT,44731
Ohio,Mahoning,39099,59903,57641,119190,50.26%,48.36%,98.62%,RIGHT,228683
Ohio,Marion,39101,19023,8269,27871,68.25%,29.67%,97.92%,RIGHT,65093
Ohio,Medina,39103,64598,39800,106041,60.92%,37.53%,98.45%,RIGHT,179746
Ohio,Meigs,39105,8316,2492,10967,75.83%,22.72%,98.55%,RIGHT,22907
Ohio,Mercer,39107,19145,3981,23426,81.73%,16.99%,98.72%,RIGHT,41172
Ohio,Miami,39109,41371,15663,58077,71.23%,26.97%,98.20%,RIGHT,106987
Ohio,Monroe,39111,5463,1605,7159,76.31%,22.42%,98.73%,RIGHT,13654
Ohio,Montgomery,39113,129034,135064,269164,47.94%,50.18%,98.12%,LEFT,531687
Ohio,Morgan,39115,5041,1725,6856,73.53%,25.16%,98.69%,RIGHT,14508
Ohio,Morrow,39117,14077,4048,18457,76.27%,21.93%,98.20%,RIGHT,35328
Ohio,Muskingum,39119,27867,11971,40467,68.86%,29.58%,98.45%,RIGHT,86215
Ohio,Noble,39121,5135,1170,6348,80.89%,18.43%,99.32%,RIGHT,14424
Ohio,Ottawa,39123,14628,9008,24046,60.83%,37.46%,98.29%,RIGHT,40525
Ohio,Paulding,39125,7086,2213,9484,74.72%,23.33%,98.05%,RIGHT,18672
Ohio,Perry,39127,12357,4098,16676,74.10%,24.57%,98.67%,RIGHT,36134
Ohio,Pickaway,39129,20593,7304,28314,72.73%,25.80%,98.53%,RIGHT,58457
Ohio,Pike,39131,9157,3110,12424,73.70%,25.03%,98.74%,RIGHT,27772
Ohio,Portage,39133,45990,35661,83022,55.39%,42.95%,98.35%,RIGHT,162466
Ohio,Preble,39135,17022,4493,21840,77.94%,20.57%,98.51%,RIGHT,40882
Ohio,Putnam,39137,16412,3195,19947,82.28%,16.02%,98.30%,RIGHT,33861
Ohio,Richland,39139,41472,17640,59975,69.15%,29.41%,98.56%,RIGHT,121154
Ohio,Ross,39141,22278,10557,33365,66.77%,31.64%,98.41%,RIGHT,76666
Ohio,Sandusky,39143,18896,10596,30126,62.72%,35.17%,97.90%,RIGHT,58518
Ohio,Scioto,39145,22609,9080,32051,70.54%,28.33%,98.87%,RIGHT,75314
Ohio,Seneca,39147,17086,8266,25848,66.10%,31.98%,98.08%,RIGHT,55178
Ohio,Shelby,39149,20422,4465,25293,80.74%,17.65%,98.39%,RIGHT,48590
Ohio,Stark,39151,111097,75904,190093,58.44%,39.93%,98.37%,RIGHT,370606
Ohio,Summit,39153,124833,151668,281280,44.38%,53.92%,98.30%,LEFT,541013
Ohio,Trumbull,39155,55194,44519,101152,54.57%,44.01%,98.58%,RIGHT,197974
Ohio,Tuscarawas,39157,30458,12889,44087,69.09%,29.24%,98.32%,RIGHT,91987
Ohio,Union,39159,21669,11141,33535,64.62%,33.22%,97.84%,RIGHT,58988
Ohio,Van Wert,39161,11650,3067,14994,77.70%,20.45%,98.15%,RIGHT,28275
Ohio,Vinton,39163,4525,1306,5902,76.67%,22.13%,98.80%,RIGHT,13085
Ohio,Warren,39165,87988,46069,136441,64.49%,33.76%,98.25%,RIGHT,234602
Ohio,Washington,39167,22307,9243,32031,69.64%,28.86%,98.50%,RIGHT,59911
Ohio,Wayne,39169,36759,16660,54280,67.72%,30.69%,98.41%,RIGHT,115710
Ohio,Williams,39171,13452,4842,18649,72.13%,25.96%,98.10%,RIGHT,36692
Ohio,Wood,39173,35757,30617,67651,52.86%,45.26%,98.11%,RIGHT,130817
Ohio,Wyandot,39175,8462,2733,11403,74.21%,23.97%,98.18%,RIGHT,21772
